Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
1,SSE.xlsx,48,1,20,1,0.01,0.3,42.90751853723509,29.220133528331576,0.009346129575255505,0.01154637336730957
2,DJI.xlsx,48,1,20,1,0.01,0.5,545.1958121344056,358.984581464232,0.014291971197141257,0.011825799942016602
2,HSI.xlsx,48,1,20,1,0.01,0.5,361.6580374295501,267.6036941863253,0.010791538872785557,0.01173257827758789
2,KOSPI.xlsx,48,1,20,1,0.01,0.5,36.770159419193064,27.56846491961716,0.012843159736338419,0.013713598251342773
2,LSE.xlsx,48,1,20,1,0.01,0.5,116.18788829371856,79.97114263747648,0.01321287339232734,0.014431476593017578
2,NASDAQ.xlsx,48,1,20,1,0.01,0.5,196.6497228773921,143.7816218014462,0.014935007512250662,0.013677835464477539
2,NIFTY50.xlsx,48,1,20,1,0.01,0.5,202.53829016203534,139.83061155706227,0.013453291829527302,0.013787984848022461
2,NYSE.xlsx,48,1,20,1,0.01,0.5,245.81601834683426,163.7240649958382,0.013886256388771591,0.013723134994506836
2,RUSSELL2000.xlsx,48,1,20,1,0.01,0.5,36.0525454199077,25.936379430749835,0.018347057698157327,0.014095544815063477
2,SENSEX.xlsx,48,1,20,1,0.01,0.5,703.8111531324082,481.589167959411,0.013652188858258429,0.012461185455322266
2,SP500.xlsx,48,1,20,1,0.01,0.5,59.98651148821113,40.89126554770822,0.013587657818907773,0.01277780532836914
2,SSE.xlsx,48,1,20,1,0.01,0.5,42.195328715225536,29.255540924142192,0.009370694888192171,0.012857198715209961
3,DJI.xlsx,48,1,20,1,0.01,0.7,546.7050328958783,361.2943900570773,0.014382208447747128,0.01369619369506836
3,HSI.xlsx,48,1,20,1,0.01,0.7,362.865734448397,268.4102250162591,0.010825117732345218,0.01085805892944336
3,KOSPI.xlsx,48,1,20,1,0.01,0.7,36.59619020014704,27.441200775708808,0.012798962327075199,0.015888452529907227
