Config ID,Window,K,Hidden Size,Num Layers,Ridge Alpha,Input Scaling,RMSE,MAE,MAPE,Training Time
460,96,1,50,7,0.001,0.1,241.67347242100533,168.86544345402544,0.013867679705922746,0.28136066956953565
461,96,1,50,7,0.001,0.3,240.74523145486907,166.91944033188315,0.013837799702569618,0.2746448733589866
462,96,1,50,7,0.001,0.5,242.24344090409684,167.8646494505912,0.013902899867565264,0.27678719433871185
463,96,1,50,7,0.001,0.7,242.83823892207954,168.2178452887181,0.013922947265768109,0.27951112660494715
464,96,1,50,7,0.001,0.1,241.68196088159345,168.86982535102337,0.013867544837693374,0.2836049903522838
465,96,1,50,7,0.01,0.1,300.3961273733153,213.3921021348989,0.017092961485510472,0.3064147125590931
466,96,1,50,7,0.01,0.3,242.457224859291,169.5028097345477,0.013904827859345574,0.33254502036354755
467,96,1,50,7,0.01,0.5,238.95632323966782,166.0687429565054,0.013742345120481964,0.30478585850108747
468,96,1,50,7,0.01,0.7,239.67739539474934,166.30927344236937,0.013780227792464482,0.2752137834375554
469,96,1,50,7,0.01,0.1,300.46630075547324,213.44473821378068,0.01709640075180678,0.28787441687150434
470,96,1,50,7,0.1,0.1,493.60000709565736,348.18236303000725,0.02759105528897708,0.27732172879305755
471,96,1,50,7,0.1,0.3,305.78996581975144,217.2331292190742,0.017388067392334762,0.28318899328058417
472,96,1,50,7,0.1,0.5,264.8219039959756,187.2354845589013,0.015114500379148162,0.2787315628745339
473,96,1,50,7,0.1,0.7,249.79348032618083,175.337789072887,0.014283261106105855,0.30810405991294165
474,96,1,50,7,0.1,0.1,493.42325645745115,348.06448444570765,0.027587819735479156,0.29926991462707514
475,96,1,50,7,1.0,0.1,884.6666550277297,671.8965014820611,0.052050540600529514,0.27893467382951215
476,96,1,50,7,1.0,0.3,506.8202697936533,357.68413655311974,0.028318151791480603,0.281012318351052
477,96,1,50,7,1.0,0.5,396.0049748999831,279.9113549827076,0.022311219860388583,0.27517301386052906
478,96,1,50,7,1.0,0.7,342.57885066903447,243.26507400661487,0.019418853577669582,0.2831778526306152
479,96,1,50,7,1.0,0.1,884.8673247431775,672.0715252638201,0.05205832820641145,0.2913568236611106
480,96,1,100,1,0.001,0.1,241.68899095197747,168.88422737944458,0.013868861622089139,0.06874929774891242
481,96,1,100,1,0.001,0.3,240.80171986905435,166.95539303388435,0.013838197289252908,0.07879077304493293
482,96,1,100,1,0.001,0.5,242.2707307613259,167.93911640476261,0.013910590058711599,0.0734150409698486
483,96,1,100,1,0.001,0.7,242.88582305725532,168.29468468194847,0.013929018280153083,0.07850826870311385
484,96,1,100,1,0.001,0.1,241.6772973049485,168.8701443621008,0.013867627315472163,0.06976166638461023
485,96,1,100,1,0.01,0.1,300.4890177521445,213.46058245267034,0.017098776028027646,0.0774276039817116
486,96,1,100,1,0.01,0.3,242.47414586169697,169.51352261218008,0.013904782221365963,0.0839249870993874
487,96,1,100,1,0.01,0.5,238.9745075490061,166.10837164942893,0.013744635661352282,0.0875461101531982
488,96,1,100,1,0.01,0.7,239.66028075807216,166.25191896171555,0.013780299123874682,0.09289399060336022
489,96,1,100,1,0.01,0.1,300.47538887379693,213.44871167269892,0.017099445868252645,0.06883675401861013
490,96,1,100,1,0.1,0.1,493.75189145536336,348.2880498995319,0.027608738952528064,0.06697936491532754
491,96,1,100,1,0.1,0.3,305.9547040269664,217.35879730431887,0.017398570304028,0.0671174526214599
492,96,1,100,1,0.1,0.5,264.8822365588416,187.28856907706603,0.015117757484949009,0.0674568956548517
493,96,1,100,1,0.1,0.7,249.81474583690687,175.36093992071383,0.014283520225166673,0.06797086108814583
494,96,1,100,1,0.1,0.1,493.7411918214753,348.2925780867024,0.027601484282358146,0.08076299320567736
495,96,1,100,1,1.0,0.1,884.8012046292871,672.0166383478016,0.052057860143821515,0.06897599046880544
496,96,1,100,1,1.0,0.3,506.9845000932988,357.8084745222142,0.028333078975903727,0.06783994761380277
497,96,1,100,1,1.0,0.5,396.3155761280154,280.1338085583225,0.02232469147635162,0.06586334922096941
498,96,1,100,1,1.0,0.7,342.7426548996636,243.36969982340668,0.019423491417659762,0.06535601615905756
499,96,1,100,1,1.0,0.1,884.9454919119679,672.1168404829033,0.052057733221239626,0.07556416771628637
500,96,1,100,3,0.001,0.1,241.68728946976796,168.87224288160013,0.013867797751606554,0.27182993021878327
501,96,1,100,3,0.001,0.3,240.7720147007913,166.93467713862054,0.013838241175058373,0.32244144786487927
502,96,1,100,3,0.001,0.5,242.23823281769074,167.89581313777117,0.01390820284327991,0.332579417662187
503,96,1,100,3,0.001,0.7,242.82268070887588,168.23412536424215,0.013927269970515254,0.31618634137240326
504,96,1,100,3,0.001,0.1,241.67684573469177,168.86874266724024,0.013867658896221808,0.28834193403070624
505,96,1,100,3,0.01,0.1,300.3191170619147,213.33817344984212,0.01709116417287374,0.2893593961542303
506,96,1,100,3,0.01,0.3,242.44870209977944,169.48557190729522,0.013904378462697682,0.3051637086001309
507,96,1,100,3,0.01,0.5,238.96165736069716,166.06861174063883,0.013742757709603764,0.3059167861938476
508,96,1,100,3,0.01,0.7,239.643210484629,166.27412688725042,0.01378032132205883,0.30998535589738324
509,96,1,100,3,0.01,0.1,300.39093876627635,213.3860700673122,0.017094457930802692,0.31018777327104047
510,96,1,100,3,0.1,0.1,493.44938041831824,348.0680566724925,0.02758409130952918,0.2754339738325639
511,96,1,100,3,0.1,0.3,305.75450719427647,217.21157336741828,0.017390959472922008,0.3232692805203524
512,96,1,100,3,0.1,0.5,264.8668096126557,187.28842037212235,0.015116628569203592,0.35069604353471234
513,96,1,100,3,0.1,0.7,249.81066656021832,175.3498311611262,0.014282748681408336,0.29756756262345746
514,96,1,100,3,0.1,0.1,493.48495390996453,348.1061902190935,0.027589264196645202,0.265698107806119
515,96,1,100,3,1.0,0.1,884.82867220097,672.0302744726976,0.05204592529008344,0.28628208420493384
516,96,1,100,3,1.0,0.3,506.70407790195463,357.59986479626804,0.02832335730954604,0.26100488142533734
517,96,1,100,3,1.0,0.5,396.1091821922031,279.98125742113155,0.022315551673042607,0.26182597333734686
518,96,1,100,3,1.0,0.7,342.6209135899956,243.28713326864164,0.01941683895719649,0.2663961107080633
519,96,1,100,3,1.0,0.1,884.6084595501725,671.861932308952,0.052046231723119514,0.26384741609746754
520,96,1,100,5,0.001,0.1,241.67180005240868,168.8711131348434,0.013867765462743709,0.5023117065429688
521,96,1,100,5,0.001,0.3,240.7548929220592,166.9149788068963,0.01383817643585502,0.47706792571327905
522,96,1,100,5,0.001,0.5,242.2500794835705,167.88532249524675,0.013906167497951654,0.4948749758980491
523,96,1,100,5,0.001,0.7,242.84278651046696,168.22889354542124,0.013925273132164,0.4770484837618741
524,96,1,100,5,0.001,0.1,241.67375235771325,168.86743663984547,0.013867735982080217,0.48931312561035156
525,96,1,100,5,0.01,0.1,300.37895047817716,213.3811896739718,0.017091205777421736,0.47344988042658026
526,96,1,100,5,0.01,0.3,242.47720085010667,169.5245371364744,0.013905299826067719,0.48318654840642755
527,96,1,100,5,0.01,0.5,238.9506720309015,166.05069577775356,0.013741441904304246,0.4646532752297141
528,96,1,100,5,0.01,0.7,239.64956826232546,166.27448260833964,0.013779986954445817,0.5004260540008545
529,96,1,100,5,0.01,0.1,300.2972551177327,213.3202305059372,0.01708958368778181,0.5262583169070157
530,96,1,100,5,0.1,0.1,493.4267074507877,348.06007284299807,0.02758686301378881,0.49739239432594995
531,96,1,100,5,0.1,0.3,305.7723536038552,217.2200163731059,0.017386976532363044,0.5029434941031716
532,96,1,100,5,0.1,0.5,264.8391002833953,187.25446332271758,0.015115625949029217,0.4927513165907426
533,96,1,100,5,0.1,0.7,249.7571146671173,175.30951132446708,0.014282345871470354,0.5225725824182684
534,96,1,100,5,0.1,0.1,493.54868635918683,348.14897527357056,0.027586640691007993,0.4926272955807773
535,96,1,100,5,1.0,0.1,884.700924241646,671.9401348414616,0.05205437634045498,0.48933150551535864
536,96,1,100,5,1.0,0.3,506.76925523754477,357.64646855331154,0.02831790146444108,0.46250356327403674
537,96,1,100,5,1.0,0.5,396.094024558682,279.9763603756303,0.022312120321008,0.47776198387145996
538,96,1,100,5,1.0,0.7,342.65857657814735,243.31449571767644,0.019417616166950154,0.45520934191617096
539,96,1,100,5,1.0,0.1,884.6456024496975,671.892267863494,0.0520400378122552,0.4539424939589067
540,96,1,100,7,0.001,0.1,241.67602600260642,168.866469010258,0.013867688340094636,0.6433789296583696
541,96,1,100,7,0.001,0.3,240.75681384355966,166.92002426005885,0.013837774110403883,0.6763484694740989
542,96,1,100,7,0.001,0.5,242.2501756050481,167.8844889137117,0.013906666744104264,0.642760081724687
543,96,1,100,7,0.001,0.7,242.8374413762136,168.2324785361636,0.013926217417014846,0.6423877586017955
544,96,1,100,7,0.001,0.1,241.68397127175373,168.8734517992386,0.013867941185931964,0.7098311727697199
545,96,1,100,7,0.01,0.1,300.37998605504276,213.38098529460603,0.017091373183206245,0.6488443938168612
546,96,1,100,7,0.01,0.3,242.45816878364033,169.49719298429065,0.013904085574344527,0.6471728194843639
547,96,1,100,7,0.01,0.5,238.95867359674978,166.0694733676624,0.01374208735618519,0.7680923288518732
548,96,1,100,7,0.01,0.7,239.67355057533223,166.31359904299578,0.013781927710076254,0.770802151073109
549,96,1,100,7,0.01,0.1,300.42389182536334,213.4138211463791,0.017092689796859253,0.8195854533802379
550,96,1,100,7,0.1,0.1,493.48482842748416,348.098920403658,0.02758757054559158,0.7553627490997314
551,96,1,100,7,0.1,0.3,305.72917082576333,217.18961697469692,0.01738566427553591,0.6674772609363903
552,96,1,100,7,0.1,0.5,264.7987728374863,187.2219197736939,0.01511442465468989,0.6848091862418435
553,96,1,100,7,0.1,0.7,249.7937216891245,175.33472932423226,0.014282629894796846,0.6646770997480913
554,96,1,100,7,0.1,0.1,493.56064335026326,348.15737617766695,0.027592106939635878,0.733542724089189
555,96,1,100,7,1.0,0.1,884.6373495692435,671.8889774600017,0.05204495055595315,0.7512714212590997
556,96,1,100,7,1.0,0.3,506.9668055348822,357.7929535416916,0.028331284879192318,0.8536440242420543
557,96,1,100,7,1.0,0.5,395.94502556131863,279.85856256269165,0.022305418736301093,0.8760489550503817
558,96,1,100,7,1.0,0.7,342.60535362088183,243.2811432823032,0.019416443474773507,0.8915301236239347
559,96,1,100,7,1.0,0.1,884.7134248812628,671.9513591487034,0.05204560298503385,0.889798337763006
560,96,1,200,1,0.001,0.1,241.69307518700035,168.87702332406437,0.013868286185789936,0.17084483666853467
561,96,1,200,1,0.001,0.3,240.74996600085458,166.8978091762521,0.0138368564533067,0.15659542517228556
562,96,1,200,1,0.001,0.5,242.24125850348335,167.8909730059518,0.013908556205422452,0.16422425616871222
563,96,1,200,1,0.001,0.7,242.82653412674125,168.27083526091764,0.013933709434658081,0.1902140920812433
564,96,1,200,1,0.001,0.1,241.69725923861307,168.88152548338738,0.0138682799773907,0.1446731957522305
565,96,1,200,1,0.01,0.1,300.429338259583,213.41607534182694,0.01709582839103859,0.14538368311795316
566,96,1,200,1,0.01,0.3,242.43411677746934,169.4825594711356,0.013903730595657781,0.14833922819657758
567,96,1,200,1,0.01,0.5,238.9514186696542,166.05599859004155,0.01374223245716259,0.14733084765347562
568,96,1,200,1,0.01,0.7,239.64134487957662,166.29702453142664,0.013782490823498183,0.17118612202731043
569,96,1,200,1,0.01,0.1,300.519364397175,213.4882318738498,0.017099527846187543,0.15965875712308011
570,96,1,200,1,0.1,0.1,493.6484683339982,348.21527719709417,0.027596428651439166,0.15099007433111014
571,96,1,200,1,0.1,0.3,305.8763553670337,217.29236114616018,0.017392357445077063,0.15717655962163748
572,96,1,200,1,0.1,0.5,264.86488754031666,187.2749267634247,0.0151181960706878,0.1599211909554221
573,96,1,200,1,0.1,0.7,249.80150765707012,175.32650159067865,0.014283145297612727,0.1665926629846746
574,96,1,200,1,0.1,0.1,493.80086440261726,348.329897440466,0.027607325611928826,0.1437420628287575
575,96,1,200,1,1.0,0.1,884.8548273008892,672.0553289060252,0.05205539243336772,0.1509268283843994
576,96,1,200,1,1.0,0.3,506.98052866891976,357.79789107244534,0.02832860439260969,0.14101388237693088
577,96,1,200,1,1.0,0.5,396.22906815635565,280.0647227617745,0.022322519571479037,0.13899207115173337
578,96,1,200,1,1.0,0.7,342.63730993229433,243.30517139798204,0.01942416398623714,0.16627060283314093
579,96,1,200,1,1.0,0.1,884.8967962395365,672.0826598091875,0.05206415471922765,0.16057330911809742
580,96,1,200,3,0.001,0.1,241.67170805540263,168.86660787882104,0.013867566379482436,0.652823881669478
581,96,1,200,3,0.001,0.3,240.72838250514613,166.92354819670095,0.01383732998843969,0.6415551792491566
582,96,1,200,3,0.001,0.5,242.2659998096385,167.91199460386738,0.013909362265414517,0.6469824747605757
583,96,1,200,3,0.001,0.7,242.87163171664452,168.30129707554667,0.013932644598649228,0.6712225783954967
584,96,1,200,3,0.001,0.1,241.6781146429745,168.86193128272853,0.013867672241610956,0.6346632784063165
585,96,1,200,3,0.01,0.1,300.4234408105471,213.41466202518805,0.017094230131548784,0.6504174796017733
586,96,1,200,3,0.01,0.3,242.45558071714825,169.49593442093058,0.013903874280895883,0.6808938113125887
587,96,1,200,3,0.01,0.5,238.9626678669555,166.0656081524395,0.013742368173311974,0.6665520017797296
588,96,1,200,3,0.01,0.7,239.63790834562442,166.2843561157573,0.01378193353078871,0.6414978504180908
589,96,1,200,3,0.01,0.1,300.3643519408121,213.3723804788374,0.01709075756991227,0.658517143943093
590,96,1,200,3,0.1,0.1,493.4919953654616,348.10797121312294,0.027589200557123852,0.643008210442283
591,96,1,200,3,0.1,0.3,305.7736083673953,217.22192000412622,0.017389284920196747,0.6549742655320601
592,96,1,200,3,0.1,0.5,264.79296476481085,187.214518276111,0.015114734462681046,0.64097675410184
593,96,1,200,3,0.1,0.7,249.7906392158425,175.32972940423895,0.014282700690815447,0.6630078012293036
594,96,1,200,3,0.1,0.1,493.4256202456197,348.05991123581265,0.02758582348452735,0.6373135176571932
595,96,1,200,3,1.0,0.1,884.8065373348148,672.0192922228944,0.052053890766661864,0.6562180735848167
596,96,1,200,3,1.0,0.3,506.96173751469684,357.7890675239439,0.02832689600038948,0.6690211512825706
597,96,1,200,3,1.0,0.5,395.9637594502373,279.87481447946436,0.022305953994940984,0.646173975684426
598,96,1,200,3,1.0,0.7,342.6105991080168,243.27730718257652,0.019417145631009946,0.6407648433338512
599,96,1,200,3,1.0,0.1,884.8356796648324,672.0422077667989,0.0520541331628555,0.6386343132365834
600,96,1,200,5,0.001,0.1,241.6770071850384,168.87002542515344,0.013867432036417755,1.1919868859377774
601,96,1,200,5,0.001,0.3,240.70729812898054,166.89089719569913,0.013836382208346864,1.1533737182617188
602,96,1,200,5,0.001,0.5,242.245960876633,167.89188441526815,0.013908293096908646,1.1699803092262961
603,96,1,200,5,0.001,0.7,242.84724982832114,168.27580012311543,0.013931278835122346,1.2223068367351184
604,96,1,200,5,0.001,0.1,241.66432462584288,168.85610822264547,0.013866846563651718,1.3772287585518577
605,96,1,200,5,0.01,0.1,300.37169795952747,213.37529430369935,0.017091544586148647,1.3771170702847568
606,96,1,200,5,0.01,0.3,242.442968898521,169.49807170609526,0.01390393669155972,1.2371193712407893
607,96,1,200,5,0.01,0.5,238.94594098619154,166.04990903765145,0.01374116619991819,1.2975363514640115
608,96,1,200,5,0.01,0.7,239.65877020724176,166.29237289597896,0.013781454687803129,1.2396294420415706
609,96,1,200,5,0.01,0.1,300.3422532085496,213.35314885037494,0.017089794866871427,1.296285174109719
610,96,1,200,5,0.1,0.1,493.39553530335525,348.04036420947784,0.027584535237975348,1.4253227710723877
611,96,1,200,5,0.1,0.3,305.68516310074034,217.15909144816342,0.017383253405307584,1.230183948170055
612,96,1,200,5,0.1,0.5,264.7965675825424,187.22414917596979,0.015114399876043372,1.2847863110628994
613,96,1,200,5,0.1,0.7,249.7759933981339,175.30695636613225,0.014281668186127035,1.3038484399968928
614,96,1,200,5,0.1,0.1,493.54578127218304,348.14921224120667,0.027588001103985262,1.3510033650831743
615,96,1,200,5,1.0,0.1,884.627135646133,671.8774702682682,0.05204356731729928,1.2551773461428555
616,96,1,200,5,1.0,0.3,506.77139797954584,357.65097906900115,0.028323146677779635,1.4852384003725918
617,96,1,200,5,1.0,0.5,395.8352226790516,279.7852743023819,0.022301218251978127,1.2753422043540261
618,96,1,200,5,1.0,0.7,342.5829216243782,243.25284110192007,0.019412919556719584,1.2862426367673008
619,96,1,200,5,1.0,0.1,884.7365562428819,671.965469301378,0.05204714569377942,1.3161143823103472
620,96,1,200,7,0.001,0.1,241.6698679849471,168.86607243637542,0.013867488223555382,1.7170242396267978
621,96,1,200,7,0.001,0.3,240.73946952274548,166.90774289666544,0.013836765159987281,1.722291036085649
622,96,1,200,7,0.001,0.5,242.24409573434434,167.90040794364833,0.013908570002109764,1.6754837036132812
623,96,1,200,7,0.001,0.7,242.86729152706906,168.30752944055573,0.013932644212498619,1.6738010319796475
624,96,1,200,7,0.001,0.1,241.66605936426532,168.85881669383696,0.013867097229744592,1.7902078845284202
625,96,1,200,7,0.01,0.1,300.31844324412634,213.33758849882653,0.01708866120845628,1.7165270935405383
626,96,1,200,7,0.01,0.3,242.45403368834533,169.50118543741917,0.013904144593275946,2.0190145752646704
627,96,1,200,7,0.01,0.5,238.9484756625524,166.05056144992648,0.013741597020111738,1.8711122599515049
628,96,1,200,7,0.01,0.7,239.67043223044828,166.30340292985642,0.013782276294721492,1.6900741187008945
629,96,1,200,7,0.01,0.1,300.35167256021424,213.36461168538992,0.017090688322577898,1.660461880943992
630,96,1,200,7,0.1,0.1,493.43806811607556,348.0688959180589,0.0275886623794672,1.7745332284407183
631,96,1,200,7,0.1,0.3,305.7404356715616,217.19459337536355,0.017387500033738228,1.6817033941095525
632,96,1,200,7,0.1,0.5,264.8002556475471,187.21919883804793,0.015113826301529671,1.649560191414573
633,96,1,200,7,0.1,0.7,249.77164522786032,175.30577347445646,0.014281598087668755,1.7432346994226628
634,96,1,200,7,0.1,0.1,493.5126710320335,348.1202695955753,0.027586079610841974,1.7036585157567805
635,96,1,200,7,1.0,0.1,884.6552828755059,671.9048117785844,0.052044183633731006,1.7176661491394043
636,96,1,200,7,1.0,0.3,506.71078086684906,357.60565095270175,0.02831496524856262,1.6498331806876443
637,96,1,200,7,1.0,0.5,395.97413406495815,279.8798276628196,0.022303341003883762,1.876619577407837
638,96,1,200,7,1.0,0.7,342.5695231973044,243.26006344819862,0.01941539569004276,1.6788579333912244
639,96,1,200,7,1.0,0.1,884.6985763434834,671.9365187390717,0.05205043320432103,1.6555648933757434
640,124,1,20,1,0.001,0.1,241.72896109582823,169.85339375515952,0.01399487989411239,0.02347545190290966
641,124,1,20,1,0.001,0.3,242.11865569595147,168.07151854129305,0.013984245323297893,0.022967013445767456
642,124,1,20,1,0.001,0.5,244.10213411959393,169.4456341040041,0.014073208827011928,0.022689624266190908
643,124,1,20,1,0.001,0.7,245.00119664283193,170.28869843530774,0.014113383897416072,0.022139159115877972
644,124,1,20,1,0.001,0.1,241.8180482976193,169.9517180654718,0.013999601867190454,0.02196897159923202
645,124,1,20,1,0.01,0.1,301.6065965632538,216.28068434431052,0.017299636383534375,0.022640965201637928
646,124,1,20,1,0.01,0.3,242.53493406264622,170.5700118581958,0.014037729932130217,0.022492213682694828
647,124,1,20,1,0.01,0.5,239.50988193573596,166.90768483358104,0.01387133514852441,0.02239591425115409
648,124,1,20,1,0.01,0.7,240.7672405760305,167.3004748563145,0.01392674220415019,0.022061109542846628
649,124,1,20,1,0.01,0.1,301.7229163300002,216.38497230558968,0.017301309201387356,0.022158991206775964
650,124,1,20,1,0.1,0.1,497.2577847487375,350.3353066639586,0.027747338410724753,0.02206954089078032
651,124,1,20,1,0.1,0.3,307.0298889317285,220.17716397116848,0.017581605643129765,0.022310387004505446
652,124,1,20,1,0.1,0.5,265.10941420370943,189.16313236484083,0.015274589018304408,0.023401975631713808
653,124,1,20,1,0.1,0.7,249.77142849390327,176.62123366018488,0.014414538653753618,0.021928202022205655
654,124,1,20,1,0.1,0.1,497.61276130857584,350.5725131977861,0.027761268328065535,0.022545034235173955
655,124,1,20,1,1.0,0.1,899.644380403336,685.8072565801524,0.052659944105063666,0.022760889746926003
656,124,1,20,1,1.0,0.3,510.9413057173601,359.97164357520353,0.028483509407362537,0.022119738838889347
657,124,1,20,1,1.0,0.5,399.5340977633569,283.8423941521125,0.02254066279126319,0.022328636863014843
658,124,1,20,1,1.0,0.7,345.01994696409474,246.92370252759054,0.019638482067337645,0.023345557126131886
659,124,1,20,1,1.0,0.1,900.2547524892178,686.2830649643481,0.0526842879401554,0.022642525759610208
660,124,1,20,3,0.001,0.1,241.7473073169265,169.88102695462746,0.01399604289642241,0.07969119332053441
661,124,1,20,3,0.001,0.3,242.14157539137366,168.10725158200685,0.013991930311120475,0.07714986801147455
662,124,1,20,3,0.001,0.5,244.28065934990337,169.7779493496407,0.014087470097758072,0.0773555148731578
663,124,1,20,3,0.001,0.7,245.0930450889883,170.46834917301166,0.014116763122336572,0.07953767343000927
664,124,1,20,3,0.001,0.1,241.7708137090281,169.8988458368767,0.01399701044956591,0.07809309525923291
665,124,1,20,3,0.01,0.1,301.5033670429894,216.20294158502372,0.017293815389272247,0.0841169574043967
666,124,1,20,3,0.01,0.3,242.5244935504772,170.5739542922995,0.014031897388689762,0.0870909690856933
667,124,1,20,3,0.01,0.5,239.54617095195582,166.99335466298567,0.013869822005785692,0.07990028641440647
668,124,1,20,3,0.01,0.7,240.80950358003983,167.43815978900068,0.013931378750869937,0.07933404228904026
669,124,1,20,3,0.01,0.1,301.71546641218947,216.3739891924124,0.01729613064491431,0.07739970900795673
670,124,1,20,3,0.1,0.1,497.5078913776286,350.5057190850054,0.02775093475900241,0.07820552045648745
671,124,1,20,3,0.1,0.3,307.15435182831897,220.30325970696666,0.017602623123171,0.0768239931626753
672,124,1,20,3,0.1,0.5,265.0080503496064,189.0989475706505,0.015277140109092773,0.07621524550698015
673,124,1,20,3,0.1,0.7,249.94605653428937,176.9213815458003,0.014426027410581837,0.07654838128523389
674,124,1,20,3,0.1,0.1,497.3210328467467,350.39625160534905,0.027747128450195856,0.07704589583657001
675,124,1,20,3,1.0,0.1,899.6995037651909,685.8854362232615,0.05264973801685851,0.07821620594371445
676,124,1,20,3,1.0,0.3,510.5429136813132,359.69627268265884,0.028458830711558372,0.07653195207769216
677,124,1,20,3,1.0,0.5,399.0595674283455,283.5274554464305,0.022535342465820254,0.07589702172712842
678,124,1,20,3,1.0,0.7,344.7497512844533,246.81812105478312,0.01964052440357947,0.07777166366577143
679,124,1,20,3,1.0,0.1,899.693090421068,685.8800522192342,0.0526505632451707,0.07592721418900918
680,124,1,20,5,0.001,0.1,241.75655259699488,169.87849783063686,0.013995555985424919,0.13100944865833625
681,124,1,20,5,0.001,0.3,242.14241523602917,168.09105710398777,0.013989888447256382,0.13108539581298825
682,124,1,20,5,0.001,0.5,244.2385471286637,169.69386737226884,0.014084638665638981,0.13277979330583048
683,124,1,20,5,0.001,0.7,245.0851745364109,170.45746122164738,0.014118515673924801,0.15007814494046293
684,124,1,20,5,0.001,0.1,241.75147501336232,169.88589209282247,0.013996150553925198,0.13235256888649677
685,124,1,20,5,0.01,0.1,301.5056952875132,216.22948442953646,0.017295313152465318,0.13359446959062055
686,124,1,20,5,0.01,0.3,242.403526005255,170.4102920804322,0.01402600629410879,0.15079663016579367
687,124,1,20,5,0.01,0.5,239.60446715961717,167.07175981107318,0.01387760808991249,0.1348994211717085
688,124,1,20,5,0.01,0.7,240.72181031108585,167.25633264282231,0.013923994121227756,0.13613468950444998
689,124,1,20,5,0.01,0.1,301.62696120101947,216.30831697998238,0.017299774924990144,0.13568949699401853
690,124,1,20,5,0.1,0.1,497.5808063073157,350.54803371325465,0.02773874706419666,0.1314014304767955
691,124,1,20,5,0.1,0.3,306.8876535527916,220.09002416538976,0.0175927443034026,0.13126767765391953
692,124,1,20,5,0.1,0.5,265.2409004321934,189.33161289632324,0.015283141415543981,0.1309602694077925
693,124,1,20,5,0.1,0.7,249.9127093785506,176.87770788853533,0.01442524682969981,0.1314182714982466
694,124,1,20,5,0.1,0.1,497.7555775595924,350.6951352383471,0.02776153157485851,0.13375121896917166
695,124,1,20,5,1.0,0.1,899.4468318822675,685.6900003181646,0.05264130007036075,0.13936528292569242
696,124,1,20,5,1.0,0.3,510.8470413626361,359.8981014413611,0.028466658209779453,0.15240654078396879
697,124,1,20,5,1.0,0.5,399.1314074676955,283.5661773917668,0.022529338494488002,0.13399741866371845
698,124,1,20,5,1.0,0.7,344.9855268128347,246.96430602119662,0.019638995480546637,0.1370125900615345
699,124,1,20,5,1.0,0.1,899.2402558401492,685.5155676335013,0.05262750127304747,0.13196966864845966
700,124,1,20,7,0.001,0.1,241.74183023941833,169.86747096015222,0.013995593019422346,0.18543275919827543
701,124,1,20,7,0.001,0.3,242.16235287665023,168.1506504501251,0.013993989035345555,0.18376361240040168
702,124,1,20,7,0.001,0.5,244.2318016628501,169.70025790186185,0.01408550723031941,0.18701670386574482
703,124,1,20,7,0.001,0.7,245.0591985684605,170.3664323824378,0.01411643402160629,0.18630476431413126
704,124,1,20,7,0.001,0.1,241.7532936693912,169.87252423571184,0.013995449829372945,0.18716335296630857
705,124,1,20,7,0.01,0.1,301.4821593310481,216.1807635788646,0.017294928735694864,0.18561978773637247
706,124,1,20,7,0.01,0.3,242.51105591411036,170.56196458571003,0.014032335224341747,0.1969734321941029
707,124,1,20,7,0.01,0.5,239.55535313057928,166.99492885435868,0.013872634791248582,0.19336139072071418
708,124,1,20,7,0.01,0.7,240.74170291673374,167.29071663163194,0.013920668930134028,0.1894966905767267
709,124,1,20,7,0.01,0.1,301.43672101719335,216.16417534205087,0.017296448767273674,0.18624864925037726
710,124,1,20,7,0.1,0.1,497.59281421672,350.56779646007845,0.02774811639540227,0.18772790648720478
711,124,1,20,7,0.1,0.3,307.1219784402415,220.25163873326275,0.017593002896899575,0.18623553622852668
712,124,1,20,7,0.1,0.5,265.00515836136856,189.12842085378045,0.01527887940977441,0.18400599739768284
713,124,1,20,7,0.1,0.7,249.9083997762896,176.84036775758796,0.014421700836330136,0.18656366521661927
714,124,1,20,7,0.1,0.1,497.4274180724614,350.46599120129775,0.027746542920974258,0.1874253749847412
715,124,1,20,7,1.0,0.1,899.6077790061244,685.7983174519122,0.05264855038816278,0.18978645584800022
716,124,1,20,7,1.0,0.3,511.1778738720866,360.1227472826124,0.02847357864909222,0.1962317119945179
717,124,1,20,7,1.0,0.5,399.18407457356733,283.6195712348197,0.02252336328919751,0.20165744694796472
718,124,1,20,7,1.0,0.7,344.8713197749241,246.88037156505163,0.01964703358874748,0.18749746409329496
719,124,1,20,7,1.0,0.1,899.4164995276569,685.6476302023816,0.05263399111427796,0.18550786105069242
720,124,1,50,1,0.001,0.1,241.76251222565898,169.88282767810435,0.013995891386685765,0.03795511072332205
721,124,1,50,1,0.001,0.3,242.17578906532574,168.13830433619543,0.013992959591962456,0.036322160200639164
722,124,1,50,1,0.001,0.5,244.15625804794388,169.5864589886317,0.01408602081092768,0.037809978831898024
723,124,1,50,1,0.001,0.7,245.00962392776836,170.30895120297782,0.014118415733420864,0.036612922495061664
724,124,1,50,1,0.001,0.1,241.75469718785686,169.87640421478747,0.013995380521367328,0.036773074756969074
725,124,1,50,1,0.01,0.1,301.51714413311055,216.2192370352348,0.017298454453145453,0.03727698326110836
726,124,1,50,1,0.01,0.3,242.49673022655242,170.5318420186942,0.014029541991134627,0.03649852492592547
727,124,1,50,1,0.01,0.5,239.53326081749222,166.95367349036383,0.013871261737613218,0.03785640543157399
